Dist_ID,Dist_Name,Dist_Address,Dist_Phone,Dist_Email,Website,Purchase_Needs,Kind_of_product,Qty,Purchase_Price,DistProd_Name,DistProd_Desc
DBS0482,Jannah Food & Farm,"Jl. Beringin Putih XII No.20 Blok BB 36, RT.005/RW.026, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121",0852-2842-4874,-,https://supplier-daging-dan-kentang-goreng.business.site/?utm_source=gmb&utm_medium=referral,Kentang,Keju,250,14000,Kentang Beku,
DBS0483,Distributor Kentang Beku Curah,"Jl. B. Tanah 80 No.43, RT.8/RW.8, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470",0896-8480-3487,-,,Kentang,Keju,300,14000,Kentang Beku,
DBS0484,Kentang Belgia,"Green Kebagusan, Jl. Klp. Hijau, RT.11/RW.3, Kebagusan, Jagakarsa, South Jakarta City, Jakarta 12620",0877-7592-8010,-,,Kentang,Keju,270,14000,Kentang Beku,
DBS0485,Distributor Kentang Frozen Binfroz,"Tukang Areng, Jln Oscar IV RT. 006 RW 002 No A 39, Bambu Apus, Pamulang, Tangerang Selatan Kontrakan Pak, Gg. H. Jayadih, Bambu Apus, Kec. Pamulang, Kota Tangerang Selatan, Banten 15415",895-3237-70794,-,,Kentang,Keju,300,14000,Kentang Goreng,
DBS0486,Kentang Goreng Kentang Krezz,"Jl. Tenggiri 2 No.249, Depok Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16432",0895-1240-7011,-,https://esyoghurt249.business.site/?utm_source=gmb&utm_medium=referral,Kentang,Keju,400,14000,Kentang Goreng,
DBS0487,Glomart.id,"Jl. Raya Poncol No.24 10, RT.10/RW.8, Susukan, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13740",0813-8370-8324,-,http://www.glomart.id/,Kentang,Keju,500,14000,Kentang Beku,
DBS0488,Supplier Kentang Beku Bali,"Jl. Dharmawangsa No.41, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80364",0812-3663-8895,-,,Kentang,Keju,300,14000,Kentang Goreng,
DBS0489,Kentang Goreng Amay Nia,"6, Jl. Anyer 3 No.28, RT.6/RW.2, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310",0817-774-881,-,,Kentang,Belgia,400,14000,Kentang Goreng,
DBS0490,Supplier Kentang Mustofa JUKRI,"Jl. Serua Bulak Raya Griya, Gg. Pendidikan. Griya Pendidikan No.22, RT.3/RW.3, Pd. Petir, Kec. Bojongsari, Kota Depok, Jawa Barat 16517",0821-1299-3313,-,,Kentang,Belgia,500,14000,Kentang Beku,
DBS0491,Kentang Frozen enak,"Jl.kebon jeruk no 216 C RT 1/20, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",0896-1853-4881,-,,Kentang,Belgia,300,14200,Kentang Goreng,
DBS0492,Kedai Kentang Goreng & Pop Ice Topping,"PB PIK, Samping Lapangan Bulutangkis RT.4, RT.4/RW.10, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",,-,,Kentang,Belgia,400,14200,Kentang Goreng,
DBS0493,Mama Nazwa Jual Kentang Goreng,"Jl. Bahagia Nomer No.62, RT.002/RW.002, Kreo Selatan, Kec. Larangan, Kota Tangerang, Banten 15156",0858-4525-2152,-,,Kentang,Belgia,200,14200,Kentang Goreng,
DBS0494,Sosis Kentang Goreng (Si KeRen),"Jl. Bidara Raya No.3 9, RT.2/RW.5, Pejagalan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",0896-9877-0886,-,,Kentang,Belgia,120,14200,Kentang Goreng,
DBS0495,Kentang goreng mustofa,"Jl. Basmol Raya No.14, RT.8/RW.7, Kembangan Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",0878-6697-3457,-,,Kentang,Belgia,100,14200,Kentang Goreng,
DBS0496,Md Stick Kentang Goreng,"Jatiwangi, Cikarang Barat, Bekasi Regency, West Java",,-,,Kentang,Belgia,300,14200,Kentang Goreng,
DBS0497,Kentang goreng Defia,"Jl. Ksatrian, Karangkobar, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53115",0823-1356-5056,-,,Kentang,Belgia,150,14200,Kentang Goreng,
DBS0498,Kentang Mustofa D'Kartoffel,"Bugel Mas Indah Jl. Besi IV Blok A17 No. 22, RT.001/RW.005, Bugel, Kec. Karawaci, Kota Tangerang, Banten 15113",0812-1313-6966,-,,Kentang,Belgia,200,14200,Kentang Goreng,
DBS0499,Kentang Kering Mustofa,"Jl. Riung Asri, No. 6 Rt. 04 Rw. 10, Kelurahan Cisaranten Kidul Kec.amatan Gedebage, Komplek Riung Bandung, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295",0813-2210-3725,-,,Kentang,Keju,300,13800,Kentang Goreng,
DBS0500,Kentang Mustofa Mak Sanon,"Jl. Raya Poncol Gg H Djiung No.30, RT.6/RW.9, Ciracas, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13740",0857-1648-3351,-,https://kentang-mustofa-mak-sanon.business.site/?utm_source=gmb&utm_medium=referral,Kentang,Keju,200,13800,Kentang Goreng,
DBS0501,Supplier Kentang Mustofa JUKRI,"Jl. Serua Bulak Raya Griya, Gg. Pendidikan. Griya Pendidikan No.22, RT.3/RW.3, Pd. Petir, Kec. Bojongsari, Kota Depok, Jawa Barat 16517",0821-1299-3313,-,,Kentang,Keju,200,13800,Kentang Goreng,
DBS0502,Supplier kentang Beku Pondok pinang,"Jl.Jati indah RT 03/01 No.29, RT.3/RW.1, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310",,-,,Kentang,Keju,200,13800,Kentang Beku,
DBS0503,Distributor Kentang Beku Curah,"Jl. B. Tanah 80 No.43, RT.8/RW.8, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470",0896-8480-3487,-,,Kentang,Keju,200,13800,Kentang Beku,
DBS0504,Produsen dan Distributor Kentang Diet,"Jl. Kapin Raya No.8, RT.9/RW.8, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 17412",,-,,Kentang,Keju,200,13800,Kentang Goreng dan Kentang Panggang,
DBS0505,Potato,"Bahagia, Babelan, Bekasi Regency, West Java",,-,,Kentang,Keju,200,13800,Kentang Goreng dan Kentang Panggang,
DBS0506,Supplier Kentang Balan,"Jl. H. Muchtar Raya No.11, RT.002/RW.011, Kreo, Kec. Larangan, Kota Tangerang, Banten 12260",0813-1720-0248,-,,Kentang,Keju,200,13800,Kentang Balan,
DBS0507,Supplier Tepung Kentang,"Taman Cibodas, Jl Teratai 1 Block C22-08, RT.003/RW.004, Sangiang Jaya, Kec. Periuk, Kota Tangerang, Banten 15132",0816-1813-867,-,https://juragantepungkentang.wordpress.com/,Kentang,Keju,300,13800,Tepung Kentang,
DBS0508,Supplier Kentang,"Jl. Bunga Srigading No.39, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",0812-3306-3416,-,,Kentang,Keju,400,13800,Kentang Balan,
DBS0509,Toko Olahan Kentang,"Perum Taman Royal 3, Blk. A10 No.22, RT.003/RW.008, Poris Plawad, Kec. Cipondoh, Kota Tangerang, Banten 15141",0812-9036-2632,-,,Kentang,Keju,300,13800,Olahan Kentang,
DBS0510,Supplier kentang Dieng,"Jl. Raya Sumberejo, Sumberejo III, Sumberejo, Kec. Batur, Kab. Banjarnegara, Jawa Tengah 53456",0813-2689-6506,-,,Kentang,Keju,400,13800,Kentang Goreng,
DBS0511,Produsen Jeruk Nipis Peras dan Nasi Comot,"Jl. Yogyakarta V No.18 Blok p5, Tajurhalang, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",0857-8127-1178,-,,Jeruk,Nipis,500,25000,Jeruk Nipis Peras,
DBS0512,Minuman jeruk nipis &serai,"Dusun kaum kp cipule rt01/01, Mulyasari, Kec. Ciampel, Karawang, Jawa Barat 41361",0813-9844-5333,-,https://minuman-jeruk-nipis-serai.business.site/?utm_source=gmb&utm_medium=referral,Jeruk,Nipis,200,25000,Minuman Jeruk Nipis,
DBS0513,UD. Jeruk Nipis,"GF , Pasar Induk Kramat Jati , JL. Bogor Raya , Rambutan, Ciracas, 13830 Jakarta Timur, DKI Jakarta, RT.9/RW.7, Kampung Tengah, Kramat Jati, East Jakarta City, Jakarta 13540",0813-1080-6410,-,,Jeruk,Nipis,300,25000,Jeruk Nipis Balan,
DBS0514,SUPPLIER JERUK LEMON,"Perumahan Firdaus Residence, RW.1, Cibarusahkota, Kec. Cibarusah, Kabupaten Bekasi, Jawa Barat 17340",0852-1234-7500,-,,Jeruk ,Lemon,250,25000,Jeruk Lemon Balan,
DBS0515,Supplier jeruk nipis,"Kademangan, Demangharjo, Warureja, Tegal Regency, Central Java 52183",0821-1416-1314,-,,Jeruk,Nipis,300,25000,Jeruk Nipis Balan,
DBS0516,SERBA JERUK INDONESIA,"6, Jl. Timbul No.2, RT.6/RW.2, Makasar, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13570",0896-9922-3652,-,,Jeruk,Nipis,300,24000,Jeruk Nipis Balan,
DBS0517,Pt Jeruk Nipis Dotcom,"Jl. Joglo Raya No.25 9, RT.9/RW.3, Joglo, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11640",,-,,Jeruk,Nipis,400,24000,Jeruk Nipis Balan,
DBS0518,Jeruk nipis bintaro,"Jalan Utama Puri Bintaro Hijau A6 N 0 4, Banten 15222",0896-5000-6001,-,https://sites.google.com/view/dietjeruknipis,Jeruk,Nipis,250,24000,Jeruk Nipis Balan,
DBS0519,Mama Lemon Jeruk Nipis,"Jl. Dr. KRT Radjiman Widyodiningrat No.83 11, RT.11/RW.8, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",,-,,Jeruk,Nipis,260,24000,Product Jeruk Nipis,
DBS0520,SUPPLIER JERUK SIMALUNGUN NASOMALI,"Losd.B No.210-211, Pasar induk, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",,-,,Jeruk,Nipis,200,24000,Jeruk Nipis Balan,
DBS0521,Produsen Jeruk Nipis Bp.Awek,"Jl.syeh Quro telagasari Ds.Linggarsari Rt.004/002, kec, Kec. Talagasari, Karawang, Jawa Barat 41381",0899-9421-591,-,,Jeruk,Nipis,230,24000,Product Jeruk Nipis,
DBS0522,Mama Lemon Jeruk Nipis,"Jl. Dr. KRT Radjiman Widyodiningrat No.83 11, RT.11/RW.8, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",,-,,Jeruk,Nipis,230,24000,Jeruk Nipis Peras,
DBS0523,Toko JERUK PERAS NIPIS,"Jl. Banteng IA No.7A, Pandean Lamper, Kec. Gayamsari, Kota Semarang, Jawa Tengah 50167",0812-2509-5657,-,,Jeruk,Nipis,220,22000,Minuman Jeruk Nipis,
DBS0524,Sari lemon dan jeruk nipis,"Jl. Sumbawa No.18, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113",0815-7216-2289,-,,Jeruk,Nipis,120,22000,Minuman Jeruk Nipis,
DBS0525,Berkah Jaya Rahayu,"PASAR INDUK MODERN CIKOPO UJANG .B J R Los sayur d4 no 83, Kec. Bungursari, Kabupaten Purwakarta, Jawa Barat 41181",0853-2246-8353,-,,Jeruk,Nipis,80,22000,Minuman Jeruk Nipis,
DBS0526,Toko JENISA,"perum bumi cikarang makmur, blok d25, Ciantra, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 17530",0813-8223-9343,-,,Jeruk,Nipis,90,22000,Minuman Jeruk Nipis,
DBS0527,Distributor Jeruk nipis dan rempah,"Penurunan, Ratu Samban, Bengkulu City, Bengkulu",,-,,Jeruk,Nipis,95,22000,Jeruk Nipis Eceran,
DBS0528,Jeruk Peras Indonesia,"Jl. Yudistira No.81, RT.003/RW.003, Jatiasih, Kec. Jatiasih, Kota Bks, Jawa Barat 17423",0852-5955-6462,-,,Jeruk,Nipis,75,22000,Jeruk Nipis Peras,
DBS0529,Mint Leaf Indonesia,"1 No, Bintaro Jaya Sektor 7, Ruko Kebayoran Arcade, Blk. E No.3 22-23, Pd. Pucung, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15229",(021) 29521640,-,,Mint,Peppermint,50,45900,Mint Tea,
DBS0530,UD LUMINTU,"Pasar Inpres Senen Blok.6.Gedung TPS, AKS.Lt.dasar.No.155, RW.3 Depan Uni kentang, RW.3, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410",0878-8534-6356,-,,Mint,Peppermint,30,45900,Mint Tea,
DBS0531,Pt wonderful indonesia corp,"Komp. Ruko, mangga dua mas No.d 22, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730",0877-7226-0190,-,,Mint,Peppermint,40,45900,Mint Tea,
DBS0532,PLANT CORNER KAKTUS TANAMAN HIAS,"Jl. Sakura Raya No.12A, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",,-,,Bibit Kaktus Hias,Bulat,50,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0533,Arkana Kaktus Gallery,"Jl. KH. ABD. Hamid Kelurahan No.41, RT.3/RW.3, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750",0857-8047-2057,-,,Bibit Kaktus Hias,Bulat,60,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0534,Adjie Kaktus,"Jl. Peninggaran Timur No.9 4, RT.2/RW.9, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240",0813-8477-0652,-,https://adjie-kaktus.business.site/,Bibit Kaktus Hias,Bulat,30,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0535,Kaktus Hias Bandung,"Jl.Tangkuban Parahu Kp.Ciburial, Desa No.6, RT.03/RW.01, Cibogo, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40879",0878-2873-3394,-,,Bibit Kaktus Hias,Bulat,40,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0536,Tanaman Hias,"Gg. Karnawijaya 4 No.49, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",0813-8109-5984,-,https://g.page/rasa-rumah-flora,Bibit Kaktus Hias,Bulat,40,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0537,Rumah Kaktus & Tanaman Hias,"Jl. Adul No.67B, RT.3/RW.8, Sukamaju Baru, Kec. Tapos, Kota Depok, Jawa Barat 16455",0812-9087-0087,-,,Bibit Kaktus Hias,Bulat,50,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0538,Khanza Kaktus Cikarang,"Jl. Flamboyan 1, Waluya, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0878-8131-2332,-,,Bibit Kaktus Hias,Berduri,60,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0539,Safir Kaktus & Sukulen,"Jl. H. Montong No.37 7, RT.7/RW.2, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630",0812-9523-6638,-,,Bibit Kaktus Hias,Berduri,50,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0540,Rumah Kaktus Bekasi,"Perumahan Dukuh Zamrud blok E13 no 58 kelurahan cimuning, RT.005/RW.024, jaya, kecamatan mustika, Kota Bks, Jawa Barat 17155",0812-9116-3654,-,,Bibit Kaktus Hias,Berduri,90,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0541,Roemah Kaktus,"Jl. Murai 11 Blok H06 No.12, Jl. Raya Bekasi Timur Regensi No.RT 006 / 015, RT.006/RW.015, Cimuning, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17155",0812-4843-4023,-,,Bibit Kaktus Hias,Berduri,80,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0542,Linsang Kaktus,"Jl Ciater Barat Pusat Tanaman Hias BSD, Kav 1A, Ciater, Serpong Sub-District, South Tangerang City, Banten 15310",0857-1981-8622,-,https://linsang-kaktus.business.site/?utm_source=gmb&utm_medium=referral,Bibit Kaktus Hias,Berduri,50,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0543,Greenthink Kaktus Sukulen,"No, Jl. Graha Raya - Ciledug No.23, RT.004/RW.005, Sudimara Pinang, Kec. Pinang, Kota Tangerang, Banten 15145",0819-0606-5335,-,,Bibit Kaktus Hias,Berduri,60,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0544,KAKTUS SEMARANG GROSIR,"Jl. Tegalrejo III No.42, Bandung, Bandungrejo, Kec. Mranggen, Kabupaten Demak, Jawa Tengah 59567",895-3412-39333,-,,Bibit Kaktus Hias,Berduri,40,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0545,Kaktus Bogor,"Jl. Raya Jakarta-Bogor No.RT 004/06, Cibinong, Kec. Citeureup, Kabupaten Bogor, Jawa Barat 16810",0896-3055-9019,-,,Bibit Kaktus Hias,Berduri,30,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0546,Cactusgallery jkt,"Jl. Kemayoran Gempol No.43, RT.13/RW.5, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",0857-7020-6939,-,,Bibit Kaktus Hias,Berduri,40,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0547,Praja Cactus,"Jl. Ps. Kedip. P No.7 7, RT.7/RW.12, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240",0812-8762-274,-,,Bibit Kaktus Hias,Berduri,50,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0548,Souvenir Kaktus Sukulen,"Langensari, Lembang, West Bandung Regency, West Java 40391",,-,,Bibit Kaktus Hias,Berduri,60,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0549,ENOO KAKTUS SUKULEN,"Jl. Tomang Raya Utara No.20 Blok O1, Kuta Jaya, Kec. Ps. Kemis, Kabupaten Tangerang, Banten 15560",0896-2829-0837,-,https://msha.ke/enkaktus,Bibit Kaktus Hias,Berduri,50,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0550,Urban Kaktus & Sekulen,"Jl. SMP 258 Jl. Blk. Duku No.16, RT.5/RW.10, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720",(021) 87704643,-,http://urbankaktussekulen.com/,Bibit Kaktus Hias,Berduri,60,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0551,Sunflorist,"Jl. Buka Nagara No.151, Pagerwangi, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",0859-7324-2089,-,,Bibit Kaktus Hias,Berduri,70,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
DBS0552,Supplier Beras,"Jl. Raya Serang - Setu Jl. Kp. Kandang No.115 RT.05/03, Sukadami, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 17530",0822-9823-2220,-,,Beras,Putih,120,12000,Beras Gonian,
DBS0553,AGEN BERAS LANGGENG JAYA,"Jl. Taman Narogong Indah No.01, RT.002/RW.012, Bojong Rawalumbu, Kec. Rawalumbu, Kota Bks, Jawa Barat 17116",0813-8045-4293,-,,Beras,Putih,2000,12000,Beras Gonian,
DBS0554,AGEN BERAS PREMIUM RAJA TALAGA,"Jl. Pendidikan II No.15, RT.1/RW.1, Setiadarma, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510",0811-1429-828,-,,Beras,Putih,3000,12000,Beras Gonian,
DBS0555,Agen Beras Kondang Murah,"Jalan Raya Rorotan V. Malaka I . 100m dari ps malaka, Kelurahan No.32, RT.6/RW.12, Rorotan, Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14140",0818-0615-1226,-,,Beras,Putih,1200,12000,Beras Gonian,
DBS0556,Agen Beras 'Hm',"Jl. Kedoya Raya No.28B 3, RT.1/RW.1, Kedoya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520",(021) 56952276,-,,Beras,Putih,900,12000,Beras Gonian,
DBS0557,Tanaman surga,"Jl. Raya Mabes TNI Delta V No.42 B 1, RT.1/RW.2, Cilangkap, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13870",0819-5384-1039,-,,Beras,Putih,500,12000,Beras Gonian,
DBS0558,Toko Beras SUMBER KONDANG,"7, Jl. Balai Rakyat No.74, RT.7/RW.4, Cakung Tim., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910",0813-8043-6339,-,,Beras,Putih,600,11500,Beras Gonian,
DBS0559,Agen Beras Maju Jaya,"Jl. Bosih Raya, RT.004/RW.12, Wanasari, Kec. Cibitung, Kabupaten Bekasi, Jawa Barat 17520",0858-9143-3700,-,,Beras,Putih,700,11500,Beras Gonian,
DBS0560,JB Bang Aap,"Jl. Wijaya Timur VI No.19 5, RT.5/RW.2, Petogogan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12170",0878-7896-8522,-,,Beras,Putih,900,11500,Beras Gonian,
DBS0561,Distributor Beras Mustikajaya Bekasi,"Jl. Mutiara Gading Timur No.01 Blok C23, RT.003/RW.024, Mustika Jaya, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17168",0896-3639-1582,-,,Beras,Putih,500,11500,Beras Gonian,
DBS0562,Agen Beras Sri Rahayu,"Jl. Jati Raya Jl. Pilar, RT.001/RW.003, Serang, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 17530",0857-1461-7249,-,,Beras,Putih,800,11500,Beras Gonian,
DBS0563,Agen Beras Als Jaya,"Jl. Gamprit Raya No.2, RT.006/RW.002, Jatiwaringin, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411",0853-5905-7087,-,,Beras,Putih,800,11500,Beras Gonian,
DBS0564,Gudang Beras JAWARA,"Jl. Raya Perjuangan No.9 RT 001/007, RT.002/RW.002, Harapan Baru, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17123",0811-8001-662,-,,Beras,Putih,900,11000,Beras Gonian,
DBS0565,Distributor Beras ALSEFA,"PIBC Pusat Grosir Beras Induk Cipinang Blok 2 FC17-20, & FD17, Pisangan Baru, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13230",0877-8899-8979,-,,Beras,Putih,100,11000,Beras Gonian,
DBS0566,Agen Beras Mudah Rezeky,"Jl. Bendungan Jago No. 11. RT. 16/RW. 01 Cempaka Putih, RT.1/RW.10, Cemp. Baru, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10650",0823-6268-7273,-,,Beras,Putih,500,11000,Beras Gonian,
DBS0567,ISANN KOPSILBER,"Graha prima baru blok T03 N0 92 RT10/RW 20, Jl. Mangun Jaya, Mangunjaya, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17157",0813-1371-7561,-,,Beras,Putih,700,11000,Beras Gonian,
DBS0568,Pusat Agen Beras Frieska,"Villa Indah Permai Blok H40 No2 Rt005, RT.005/RW.036, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121",0812-8297-1508,-,,Beras,Putih,400,11000,Beras Gonian,
DBS0569,Agen Beras Unggul Jaya,"Jl. Raya Hankam No.103, RT.003/RW.010, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414",0812-9089-9577,-,,Beras,Putih,600,11000,Beras Gonian,
DBS0570,Pt Lestari Rumput Laut H.alimi Alkatiri,"W2P9+766, Hruip Jaya, Babelan, Bekasi Regency, West Java 17610",,-,,Rumput Laut,Hijau,200,20000,Olahan Rumput Laut,
DBS0571,Dapur Rumput Laut KetoFood,"Vila Dago Tol Blok B4/1 jln kenari 1 serua tangsel, Serua, Kec. Ciputat, Kota Tangerang Selatan, Banten 15414",0857-7076-6609,-,,Rumput Laut,Hijau,150,20000,Olahan Rumput Laut,
DBS0572,Es RUMPUT LAUT,"Jl. Sidodadi No.19, Sudo, Sidodadi, Kec. Candi, Kabupaten Sidoarjo, Jawa Timur 61271",0878-5107-5731,-,,Rumput Laut,Hijau,300,20000,Olahan Rumput Laut,
DBS0573,Toko Olahan Rumput Laut,"Jl. Lo'mo Ahmad, Dusun Sampulungan, Desa Sampulungan, Kec. Galesong Utara, Kabupaten Takalar, Sulawesi Selatan 92255",0821-9470-5226,-,https://toko-olahan-rumput-laut.business.site/,Rumput Laut,Hijau,800,22000,Olahan Rumput Laut,
DBS0574,ud.Mekar jaya,"Kp pondok dua No.002/001, Muarabakti, Kec. Muara Gembong, Kabupaten Bekasi, Jawa Barat 13810",0857-2820-6994,-,https://asosiasi-rumput-laut-indonesia-arli.business.site/?utm_source=gmb&utm_medium=referral,Rumput Laut,Merah,400,22000,Olahan Rumput Laut,
DBS0575,Supplier Lada Bangka dan Lampung - Jabodetabek,"Jl. Guru Daiyah No.72 B, RT.4/RW.5, Tanah Baru, Kecamatan Beji, Kota Depok, Jawa Barat 16426",0818-1886-9818,-,https://juraganladajabodetabek.blogspot.com/,Lada,HItam,500,13020,Lada,
DBS0576,Supplier Lada Putih,"JLN. Musyawarah No.80, Almanzeel, RT.8/RW.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550",0852-1137-9676,-,,Lada,Putih,800,13020,Lada Putih,
DBS0577,Supplier Lada Sehat,"Jl. Gajah Mada No.19 -26, RT.2/RW.1, Petojo Utara, jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130",0878-8153-1238,-,,Lada,HItam,700,13020,Lada,
DBS0578,"Supplier Lada, Kayu Manis, Biji Pala, Cabe Jawa, Cengkeh, gula aren, brown sugar","Jl. Taman Heliconia blok HO 1 no 1, Pusaka Rakyat, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17214",0851-7165-0250,-,,Lada,HItam,400,13020,Rempah-rempah,
DBS0579,Lada Kereta Pabrik,"Jl Koja 22 Pejagalan Penjaringan Jakarta Utara DKI Jakarta, RT.23/RW.8, Penjaringan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",(021) 6911456,-,,Lada,HItam,400,13020,Lada,
DBS0580,AIKO LADA,"Jl. Kp. Kukun Kulon, Cikarang, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 39112",0878-3936-1023,-,,Lada,HItam,500,13500,Lada,
DBS0581,laskar lada indonesia,"ruko pallazo blok r9 no 46, Kota Bks, Jawa Barat 17158",0822-6198-0765,-,https://laskarladaindonesia.my.id/,Lada,Hijau,300,13500,Lada,
DBS0582,"Supplier jahe, lada hitam dll","CRV3+W49, Jl. Tugu Wates, RT.04/RW.14, Kedungbadak, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164",0812-9431-2109,-,,Lada,Hijau,400,13500,Rempah-rempah,
