Dist_ID,Dist_Name,Dist_Address,Dist_Phone,Dist_Email,Website,Purchase_Needs,Qty,Purchase_Price,DistProd_Name,DistProd_Desc
,Gudang Minyak Resto Sunter,"Jalan Sunter Muara Baru Blok B No. 18 B, Sunter Agung, Tanjung Priok, RT.18/RW.5, RT.18/RW.5, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",(021) 65833201,-,,Kelapa,1200,2500,Minyak Kelapa,
,Ud Sukses,"Jalan kedoya raya pesing kav. 27, A No.12, RT.1/RW.1, Kedoya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520",,-,,Kelapa,400,2500,Minyak Kelapa,
,Kelapa Tua Eterna,"Jl. Fajar Utama Jl. Cipondoh Makmur Raya No.3, RT.001/RW.005, Cipondoh Makmur, Kec. Cipondoh, Kota Tangerang, Banten 15148",0813-9939-4355,-,,Kelapa,700,2500,Minyak Kelapa,
,GAPKI & IPOA,"Jl. KH. Mas Mansyur, 12/RW.11 No.Kav 35, RT.12/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",(021) 57943871,-,https://gapki.id/,Kelapa,900,2500,Minyak Kelapa,
,PT Indo Pureco Pratama,"Balingbing, Pagaden Barat, Subang Regency, West Java 41252",0878-4769-9081,-,https://www.indopureco.com/,Kelapa,800,2500,Minyak Kelapa,
,PT. Mikie Oleo Nabati Industri,"Jl. Raya Narogong No.Km.9, Bojong Menteng, Kec. Rawalumbu, Kota Bks, Jawa Barat 17117",(021) 82606060,-,http://www.mikie-oleo.com/,Kelapa,700,2200,Minyak Kelapa,
,Gunung Hijau Kelapa Tua,"8, Jl. Wr. Pojok No.11, RT.8/RW.5, Semanan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11850",0877-8485-1889,-,,Kelapa,900,2200,Minyak Kelapa,
,GulaSirup,"Jl. Gajah Mada No.174 1, RT.1/RW.5, Keagungan, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 10130",0821-1348-8377,-,https://www.gulasirup.id/,Tomat,800,25000,Aneka Sirup,
,PT Kurnia Mitra Duta Sentosa,"Wisma Abadi, Jl. Kyai Caringin No.29 - 31 Ground Floor Blok B 2, RT.9/RW.6, Petojo Sel, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160",(021) 3848828,-,http://www.kmds.co.id/,Tomat,400,25000,Makanan dan Minuman,
,Buanasari Sirup,"Jalan Bangau 4 No. 2A, Senen, RT.9/RW.8, South Gunung Sahari, Kemayoran, Central Jakarta City, Jakarta 10610",(021) 4211290,-,,Tomat,500,25000,Aneka Sirup,
,Sirup Jahe JM Ginger Ambarawa,"JL Perum Griya Bintara Indah, Blok BB4 No. 5, RT.005/RW.012, Bintara, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17134",(021) 88957869,-,,Tomat,700,25000,Aneka Sirup,
,Distributor Selai Star ,"Taman kebon jeruk j3 no 7 Intercon, RT.1/RW.12, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630",0821-2488-7006,-,,Tomat,300,25000,Aneka Selai,
,PABRIK SELAI PRIMA JAM,"Bojongloa No.191, Bojongloa, Kec. Rancaekek, Kabupaten Bandung, Jawa Barat 40394",0821-1854-5448,-,,Tomat,300,25100,Aneka Selai,
,Selai roti mulyasari,"Jl. Sukamulya, Kopo, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,-,,Tomat,400,25100,Aneka Selai,
,Selai Kedai Nyonyah,"Jl. Cikas Timur 1, Jl. Taman Cikas No.14 Blok C2, RT.008/RW.025, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148",0811-1611-704,-,,Tomat,400,25100,Aneka Selai,
,Pabrik Selai Rachmat,"FCWW+9C9, Mulyamekar, Babakancikao, Purwakarta Regency, West Java 41151",,-,,Tomat,800,25100,Aneka Selai,
,Keripik cabe manjulejeh,"Gg. Warung Nangka No.04 Rt.07 Rw.06 Cakung Jakarta-Timur, RT.7/RW.6, Pulo Gebang, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13950",0813-8072-7797,-,,Cabai Merah,400,49000,Aneka Keripik,
,Keripik Cabe Ika,"P96M+GWF, Jl. Raja Ali H., Purnama, Kec. Dumai Bar., Kota Dumai, Riau 28826",0813-6553-4469,-,,Cabai Merah,500,49000,Aneka Keripik,
,Pabrik Keripik kaca DELIMA JAYA,"Rumah pak mantri aef, Dusun Sindangwangi. RT/RW/30/08, Citeureup, Kec. Kawali, Kabupaten Ciamis, Jawa Barat 46253",0821-1827-5941,-,,Cabai Merah,600,49000,Aneka Keripik,
,Produsen Keripik,"Jl. Bunut, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 61177",0856-4632-9005,-,,Cabai Merah,300,49000,Aneka Keripik,
,"Keripik singkong ""99""","Bimbel AZZIVARA, jkrt sel Jl. Amil No.14, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510",0857-7506-5635,-,,Cabai Merah,400,49000,Keripik SIngkong,
,Distributor Keripik Jakarta,"Jl. Karang Pola VII No.8 4, RT.4/RW.3, Jati Padang, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540",0856-4006-4937,-,,Cabai Merah,500,49000,Aneka Keripik,
,Pabrik Keripik Kaca Bandung,"Jl. Budi Luhur I No.11, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",0812-1440-5557,-,,Cabai Merah,500,49000,Aneka Bumbu Tabur,
,Bumbu Tabur KINGMIX Pusat,"Jl. Pajajaran raya no. 108 Perumnas 3, karawaci Tangerang, Bencongan Indah, Kelapa Dua, Bencongan Indah, Kelapa Dua, Tangerang Regency, Banten 15810",0822-9991-6100,-,,Cabai Merah,300,49000,Aneka Keripik,
,Kripik Balado Christine Hakim,"Jl. Nipah No.38, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat",0812-6633-318,-,,Cabai Merah,600,49000,Aneka Keripik,
,Keripik KAYAVIT,"Puri Cempaka Putih 1 Blok CC 11 - 12, RT 01, RW 05 Kel Arjowinangun, Tlogowaru, Kec. Kedungkandang, Kota Malang, Jawa Timur 65132",0812-3213-537,-,,Cabai Merah,300,49000,Aneka Keripik,
,Jannah Food & Farm,"Jl. Beringin Putih XII No.20 Blok BB 36, RT.005/RW.026, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121",0852-2842-4874,-,https://supplier-daging-dan-kentang-goreng.business.site/?utm_source=gmb&utm_medium=referral,Kentang,250,14000,Kentang Beku,
,Distributor Kentang Beku Curah,"Jl. B. Tanah 80 No.43, RT.8/RW.8, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470",0896-8480-3487,-,,Kentang,300,14000,Kentang Beku,
,Kentang Belgia,"Green Kebagusan, Jl. Klp. Hijau, RT.11/RW.3, Kebagusan, Jagakarsa, South Jakarta City, Jakarta 12620",0877-7592-8010,-,,Kentang,270,14000,Kentang Beku,
,Distributor Kentang Frozen Binfroz,"Tukang Areng, Jln Oscar IV RT. 006 RW 002 No A 39, Bambu Apus, Pamulang, Tangerang Selatan Kontrakan Pak, Gg. H. Jayadih, Bambu Apus, Kec. Pamulang, Kota Tangerang Selatan, Banten 15415",895-3237-70794,-,,Kentang,300,14000,Kentang Goreng,
,Kentang Goreng Kentang Krezz,"Jl. Tenggiri 2 No.249, Depok Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16432",0895-1240-7011,-,https://esyoghurt249.business.site/?utm_source=gmb&utm_medium=referral,Kentang,400,14000,Kentang Goreng,
,Glomart.id,"Jl. Raya Poncol No.24 10, RT.10/RW.8, Susukan, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13740",0813-8370-8324,-,http://www.glomart.id/,Kentang,500,14000,Kentang Beku,
,Supplier Kentang Beku Bali,"Jl. Dharmawangsa No.41, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80364",0812-3663-8895,-,,Kentang,300,14000,Kentang Goreng,
,Kentang Goreng Amay Nia,"6, Jl. Anyer 3 No.28, RT.6/RW.2, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310",0817-774-881,-,,Kentang,400,14000,Kentang Goreng,
,Supplier Kentang Mustofa JUKRI,"Jl. Serua Bulak Raya Griya, Gg. Pendidikan. Griya Pendidikan No.22, RT.3/RW.3, Pd. Petir, Kec. Bojongsari, Kota Depok, Jawa Barat 16517",0821-1299-3313,-,,Kentang,500,14000,Kentang Beku,
,Kentang Frozen enak,"Jl.kebon jeruk no 216 C RT 1/20, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",0896-1853-4881,-,,Kentang,300,14200,Kentang Goreng,
,Kedai Kentang Goreng & Pop Ice Topping,"PB PIK, Samping Lapangan Bulutangkis RT.4, RT.4/RW.10, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940",,-,,Kentang,400,14200,Kentang Goreng,
,Mama Nazwa Jual Kentang Goreng,"Jl. Bahagia Nomer No.62, RT.002/RW.002, Kreo Selatan, Kec. Larangan, Kota Tangerang, Banten 15156",0858-4525-2152,-,,Kentang,200,14200,Kentang Goreng,
,Sosis Kentang Goreng (Si KeRen),"Jl. Bidara Raya No.3 9, RT.2/RW.5, Pejagalan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",0896-9877-0886,-,,Kentang,120,14200,Kentang Goreng,
,Kentang goreng mustofa,"Jl. Basmol Raya No.14, RT.8/RW.7, Kembangan Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",0878-6697-3457,-,,Kentang,100,14200,Kentang Goreng,
,Md Stick Kentang Goreng,"Jatiwangi, Cikarang Barat, Bekasi Regency, West Java",,-,,Kentang,300,14200,Kentang Goreng,
,Kentang goreng Defia,"Jl. Ksatrian, Karangkobar, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53115",0823-1356-5056,-,,Kentang,150,14200,Kentang Goreng,
,Kentang Mustofa D'Kartoffel,"Bugel Mas Indah Jl. Besi IV Blok A17 No. 22, RT.001/RW.005, Bugel, Kec. Karawaci, Kota Tangerang, Banten 15113",0812-1313-6966,-,,Kentang,200,14200,Kentang Goreng,
,Kentang Kering Mustofa,"Jl. Riung Asri, No. 6 Rt. 04 Rw. 10, Kelurahan Cisaranten Kidul Kec.amatan Gedebage, Komplek Riung Bandung, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295",0813-2210-3725,-,,Kentang,300,13800,Kentang Goreng,
,Kentang Mustofa Mak Sanon,"Jl. Raya Poncol Gg H Djiung No.30, RT.6/RW.9, Ciracas, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13740",0857-1648-3351,-,https://kentang-mustofa-mak-sanon.business.site/?utm_source=gmb&utm_medium=referral,Kentang,200,13800,Kentang Goreng,
,Supplier Kentang Mustofa JUKRI,"Jl. Serua Bulak Raya Griya, Gg. Pendidikan. Griya Pendidikan No.22, RT.3/RW.3, Pd. Petir, Kec. Bojongsari, Kota Depok, Jawa Barat 16517",0821-1299-3313,-,,Kentang,200,13800,Kentang Goreng,
,Supplier kentang Beku Pondok pinang,"Jl.Jati indah RT 03/01 No.29, RT.3/RW.1, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310",,-,,Kentang,200,13800,Kentang Beku,
,Distributor Kentang Beku Curah,"Jl. B. Tanah 80 No.43, RT.8/RW.8, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470",0896-8480-3487,-,,Kentang,200,13800,Kentang Beku,
,Produsen dan Distributor Kentang Diet,"Jl. Kapin Raya No.8, RT.9/RW.8, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 17412",,-,,Kentang,200,13800,Kentang Goreng dan Kentang Panggang,
,Potato,"Bahagia, Babelan, Bekasi Regency, West Java",,-,,Kentang,200,13800,Kentang Goreng dan Kentang Panggang,
,Supplier Kentang Balan,"Jl. H. Muchtar Raya No.11, RT.002/RW.011, Kreo, Kec. Larangan, Kota Tangerang, Banten 12260",0813-1720-0248,-,,Kentang,200,13800,Kentang Balan,
,Supplier Tepung Kentang,"Taman Cibodas, Jl Teratai 1 Block C22-08, RT.003/RW.004, Sangiang Jaya, Kec. Periuk, Kota Tangerang, Banten 15132",0816-1813-867,-,https://juragantepungkentang.wordpress.com/,Kentang,300,13800,Tepung Kentang,
,Supplier Kentang,"Jl. Bunga Srigading No.39, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",0812-3306-3416,-,,Kentang,400,13800,Kentang Balan,
,Toko Olahan Kentang,"Perum Taman Royal 3, Blk. A10 No.22, RT.003/RW.008, Poris Plawad, Kec. Cipondoh, Kota Tangerang, Banten 15141",0812-9036-2632,-,,Kentang,300,13800,Olahan Kentang,
,Supplier kentang Dieng,"Jl. Raya Sumberejo, Sumberejo III, Sumberejo, Kec. Batur, Kab. Banjarnegara, Jawa Tengah 53456",0813-2689-6506,-,,Kentang,400,13800,Kentang Goreng,
,Produsen Jeruk Nipis Peras dan Nasi Comot,"Jl. Yogyakarta V No.18 Blok p5, Tajurhalang, Kec. Tajur Halang, Kabupaten Bogor, Jawa Barat 16320",0857-8127-1178,-,,Jeruk Nipis,500,25000,Jeruk Nipis Peras,
,Minuman jeruk nipis &serai,"Dusun kaum kp cipule rt01/01, Mulyasari, Kec. Ciampel, Karawang, Jawa Barat 41361",0813-9844-5333,-,https://minuman-jeruk-nipis-serai.business.site/?utm_source=gmb&utm_medium=referral,Jeruk Nipis,200,25000,Minuman Jeruk Nipis,
,UD. Jeruk Nipis,"GF , Pasar Induk Kramat Jati , JL. Bogor Raya , Rambutan, Ciracas, 13830 Jakarta Timur, DKI Jakarta, RT.9/RW.7, Kampung Tengah, Kramat Jati, East Jakarta City, Jakarta 13540",0813-1080-6410,-,,Jeruk Nipis,300,25000,Jeruk Nipis Balan,
,SUPPLIER JERUK LEMON,"Perumahan Firdaus Residence, RW.1, Cibarusahkota, Kec. Cibarusah, Kabupaten Bekasi, Jawa Barat 17340",0852-1234-7500,-,,Jeruk Lemon,250,25000,Jeruk Lemon Balan,
,Supplier jeruk nipis,"Kademangan, Demangharjo, Warureja, Tegal Regency, Central Java 52183",0821-1416-1314,-,,Jeruk Nipis,300,25000,Jeruk Nipis Balan,
,SERBA JERUK INDONESIA,"6, Jl. Timbul No.2, RT.6/RW.2, Makasar, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13570",0896-9922-3652,-,,Jeruk Nipis,300,24000,Jeruk Nipis Balan,
,Pt Jeruk Nipis Dotcom,"Jl. Joglo Raya No.25 9, RT.9/RW.3, Joglo, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11640",,-,,Jeruk Nipis,400,24000,Jeruk Nipis Balan,
,Jeruk nipis bintaro,"Jalan Utama Puri Bintaro Hijau A6 N 0 4, Banten 15222",0896-5000-6001,-,https://sites.google.com/view/dietjeruknipis,Jeruk Nipis,250,24000,Jeruk Nipis Balan,
,Mama Lemon Jeruk Nipis,"Jl. Dr. KRT Radjiman Widyodiningrat No.83 11, RT.11/RW.8, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",,-,,Jeruk Nipis,260,24000,Product Jeruk Nipis,
,SUPPLIER JERUK SIMALUNGUN NASOMALI,"Losd.B No.210-211, Pasar induk, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",,-,,Jeruk Nipis,200,24000,Jeruk Nipis Balan,
,Produsen Jeruk Nipis Bp.Awek,"Jl.syeh Quro telagasari Ds.Linggarsari Rt.004/002, kec, Kec. Talagasari, Karawang, Jawa Barat 41381",0899-9421-591,-,,Jeruk Nipis,230,24000,Product Jeruk Nipis,
,Mama Lemon Jeruk Nipis,"Jl. Dr. KRT Radjiman Widyodiningrat No.83 11, RT.11/RW.8, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930",,-,,Jeruk Nipis,230,24000,Jeruk Nipis Peras,
,Toko JERUK PERAS NIPIS,"Jl. Banteng IA No.7A, Pandean Lamper, Kec. Gayamsari, Kota Semarang, Jawa Tengah 50167",0812-2509-5657,-,,Jeruk Nipis,220,22000,Minuman Jeruk Nipis,
,Sari lemon dan jeruk nipis,"Jl. Sumbawa No.18, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113",0815-7216-2289,-,,Jeruk Nipis,120,22000,Minuman Jeruk Nipis,
,Berkah Jaya Rahayu,"PASAR INDUK MODERN CIKOPO UJANG .B J R Los sayur d4 no 83, Kec. Bungursari, Kabupaten Purwakarta, Jawa Barat 41181",0853-2246-8353,-,,Jeruk Nipis,80,22000,Minuman Jeruk Nipis,
,Toko JENISA,"perum bumi cikarang makmur, blok d25, Ciantra, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 17530",0813-8223-9343,-,,Jeruk Nipis,90,22000,Minuman Jeruk Nipis,
,Distributor Jeruk nipis dan rempah,"Penurunan, Ratu Samban, Bengkulu City, Bengkulu",,-,,Jeruk Nipis,95,22000,Jeruk Nipis Eceran,
,Jeruk Peras Indonesia,"Jl. Yudistira No.81, RT.003/RW.003, Jatiasih, Kec. Jatiasih, Kota Bks, Jawa Barat 17423",0852-5955-6462,-,,Jeruk Nipis,75,22000,Jeruk Nipis Peras,
,Mint Leaf Indonesia,"1 No, Bintaro Jaya Sektor 7, Ruko Kebayoran Arcade, Blk. E No.3 22-23, Pd. Pucung, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15229",(021) 29521640,-,,Mint,50,45900,Mint Tea,
,UD LUMINTU,"Pasar Inpres Senen Blok.6.Gedung TPS, AKS.Lt.dasar.No.155, RW.3 Depan Uni kentang, RW.3, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410",0878-8534-6356,-,,Mint,30,45900,Mint Tea,
,Pt wonderful indonesia corp,"Komp. Ruko, mangga dua mas No.d 22, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730",0877-7226-0190,-,,Mint,40,45900,Mint Tea,
,PLANT CORNER KAKTUS TANAMAN HIAS,"Jl. Sakura Raya No.12A, Karangraharja, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",,-,,Bibit Kaktus Hias,50,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Arkana Kaktus Gallery,"Jl. KH. ABD. Hamid Kelurahan No.41, RT.3/RW.3, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750",0857-8047-2057,-,,Bibit Kaktus Hias,60,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Adjie Kaktus,"Jl. Peninggaran Timur No.9 4, RT.2/RW.9, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240",0813-8477-0652,-,https://adjie-kaktus.business.site/,Bibit Kaktus Hias,30,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Kaktus Hias Bandung,"Jl.Tangkuban Parahu Kp.Ciburial, Desa No.6, RT.03/RW.01, Cibogo, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40879",0878-2873-3394,-,,Bibit Kaktus Hias,40,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Tanaman Hias,"Gg. Karnawijaya 4 No.49, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",0813-8109-5984,-,https://g.page/rasa-rumah-flora,Bibit Kaktus Hias,40,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Rumah Kaktus & Tanaman Hias,"Jl. Adul No.67B, RT.3/RW.8, Sukamaju Baru, Kec. Tapos, Kota Depok, Jawa Barat 16455",0812-9087-0087,-,,Bibit Kaktus Hias,50,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Khanza Kaktus Cikarang,"Jl. Flamboyan 1, Waluya, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",0878-8131-2332,-,,Bibit Kaktus Hias,60,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Safir Kaktus & Sukulen,"Jl. H. Montong No.37 7, RT.7/RW.2, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630",0812-9523-6638,-,,Bibit Kaktus Hias,50,20000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Rumah Kaktus Bekasi,"Perumahan Dukuh Zamrud blok E13 no 58 kelurahan cimuning, RT.005/RW.024, jaya, kecamatan mustika, Kota Bks, Jawa Barat 17155",0812-9116-3654,-,,Bibit Kaktus Hias,90,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Roemah Kaktus,"Jl. Murai 11 Blok H06 No.12, Jl. Raya Bekasi Timur Regensi No.RT 006 / 015, RT.006/RW.015, Cimuning, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17155",0812-4843-4023,-,,Bibit Kaktus Hias,80,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Linsang Kaktus,"Jl Ciater Barat Pusat Tanaman Hias BSD, Kav 1A, Ciater, Serpong Sub-District, South Tangerang City, Banten 15310",0857-1981-8622,-,https://linsang-kaktus.business.site/?utm_source=gmb&utm_medium=referral,Bibit Kaktus Hias,50,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Greenthink Kaktus Sukulen,"No, Jl. Graha Raya - Ciledug No.23, RT.004/RW.005, Sudimara Pinang, Kec. Pinang, Kota Tangerang, Banten 15145",0819-0606-5335,-,,Bibit Kaktus Hias,60,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,KAKTUS SEMARANG GROSIR,"Jl. Tegalrejo III No.42, Bandung, Bandungrejo, Kec. Mranggen, Kabupaten Demak, Jawa Tengah 59567",895-3412-39333,-,,Bibit Kaktus Hias,40,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Kaktus Bogor,"Jl. Raya Jakarta-Bogor No.RT 004/06, Cibinong, Kec. Citeureup, Kabupaten Bogor, Jawa Barat 16810",0896-3055-9019,-,,Bibit Kaktus Hias,30,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Cactusgallery jkt,"Jl. Kemayoran Gempol No.43, RT.13/RW.5, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630",0857-7020-6939,-,,Bibit Kaktus Hias,40,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Praja Cactus,"Jl. Ps. Kedip. P No.7 7, RT.7/RW.12, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240",0812-8762-274,-,,Bibit Kaktus Hias,50,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Souvenir Kaktus Sukulen,"Langensari, Lembang, West Bandung Regency, West Java 40391",,-,,Bibit Kaktus Hias,60,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,ENOO KAKTUS SUKULEN,"Jl. Tomang Raya Utara No.20 Blok O1, Kuta Jaya, Kec. Ps. Kemis, Kabupaten Tangerang, Banten 15560",0896-2829-0837,-,https://msha.ke/enkaktus,Bibit Kaktus Hias,50,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Urban Kaktus & Sekulen,"Jl. SMP 258 Jl. Blk. Duku No.16, RT.5/RW.10, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720",(021) 87704643,-,http://urbankaktussekulen.com/,Bibit Kaktus Hias,60,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Sunflorist,"Jl. Buka Nagara No.151, Pagerwangi, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",0859-7324-2089,-,,Bibit Kaktus Hias,70,19000,Kaktus Hias dan Tanaman Kaktus Lainnya,
,Supplier Beras,"Jl. Raya Serang - Setu Jl. Kp. Kandang No.115 RT.05/03, Sukadami, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 17530",0822-9823-2220,-,,Beras,120,12000,Beras Gonian,
,AGEN BERAS LANGGENG JAYA,"Jl. Taman Narogong Indah No.01, RT.002/RW.012, Bojong Rawalumbu, Kec. Rawalumbu, Kota Bks, Jawa Barat 17116",0813-8045-4293,-,,Beras,2000,12000,Beras Gonian,
,AGEN BERAS PREMIUM RAJA TALAGA,"Jl. Pendidikan II No.15, RT.1/RW.1, Setiadarma, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510",0811-1429-828,-,,Beras,3000,12000,Beras Gonian,
,Agen Beras Kondang Murah,"Jalan Raya Rorotan V. Malaka I . 100m dari ps malaka, Kelurahan No.32, RT.6/RW.12, Rorotan, Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14140",0818-0615-1226,-,,Beras,1200,12000,Beras Gonian,
,Agen Beras 'Hm',"Jl. Kedoya Raya No.28B 3, RT.1/RW.1, Kedoya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520",(021) 56952276,-,,Beras,900,12000,Beras Gonian,
,Tanaman surga,"Jl. Raya Mabes TNI Delta V No.42 B 1, RT.1/RW.2, Cilangkap, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13870",0819-5384-1039,-,,Beras,500,12000,Beras Gonian,
,Toko Beras SUMBER KONDANG,"7, Jl. Balai Rakyat No.74, RT.7/RW.4, Cakung Tim., Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13910",0813-8043-6339,-,,Beras,600,11500,Beras Gonian,
,Agen Beras Maju Jaya,"Jl. Bosih Raya, RT.004/RW.12, Wanasari, Kec. Cibitung, Kabupaten Bekasi, Jawa Barat 17520",0858-9143-3700,-,,Beras,700,11500,Beras Gonian,
,JB Bang Aap,"Jl. Wijaya Timur VI No.19 5, RT.5/RW.2, Petogogan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12170",0878-7896-8522,-,,Beras,900,11500,Beras Gonian,
,Distributor Beras Mustikajaya Bekasi,"Jl. Mutiara Gading Timur No.01 Blok C23, RT.003/RW.024, Mustika Jaya, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17168",0896-3639-1582,-,,Beras,500,11500,Beras Gonian,
,Agen Beras Sri Rahayu,"Jl. Jati Raya Jl. Pilar, RT.001/RW.003, Serang, Cikarang Sel., Kabupaten Bekasi, Jawa Barat 17530",0857-1461-7249,-,,Beras,800,11500,Beras Gonian,
,Agen Beras Als Jaya,"Jl. Gamprit Raya No.2, RT.006/RW.002, Jatiwaringin, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411",0853-5905-7087,-,,Beras,800,11500,Beras Gonian,
